sleep_duration,stress_level,heart_rate,physical_activity,caffeine,alcohol,exercise_freq,age,gender,bmi,daily_steps,sleep_disorder,bedtime_hour,rem_pct,deep_pct,awakenings,quality,source
4.81,2.6,73.0,83.3,262.7,4.88,0.0,73.0,1.0,,,,21.21,0.0517,0.114,3.0,0.2909,synthetic
5.05,2.3,65.0,85.5,16.2,4.04,0.0,33.0,0.0,,,,1.93,0.1527,0.2589,1.0,0.634,synthetic
4.98,1.8,54.0,89.3,380.3,0.62,0.0,62.0,0.0,,,,0.9,0.1625,0.1794,2.0,0.6025,synthetic
6.26,6.1,60.0,42.9,382.6,4.74,6.0,32.0,1.0,,,,22.07,0.0862,0.1263,5.0,0.357,synthetic
8.01,5.1,56.0,16.0,110.5,4.07,3.0,58.0,0.0,,,,21.84,0.05,0.1253,3.0,0.5048,synthetic
8.45,4.7,86.0,43.9,251.3,1.06,6.0,62.0,0.0,,,,20.56,0.1056,0.1388,2.0,0.578,synthetic
7.45,1.0,80.0,9.2,80.8,0.83,6.0,43.0,1.0,,,,22.44,0.1157,0.1736,7.0,0.6131,synthetic
5.23,8.6,83.0,78.5,219.0,4.68,0.0,60.0,1.0,,,,22.79,0.05,0.1349,7.0,0.2125,synthetic
8.24,2.7,82.0,50.4,308.3,0.78,6.0,33.0,0.0,,,,2.33,0.177,0.1531,2.0,0.7761,synthetic
6.27,8.6,50.0,36.4,375.9,3.89,1.0,22.0,0.0,,,,1.2,0.1793,0.1931,3.0,0.5141,synthetic
4.56,1.6,80.0,7.2,135.7,2.03,3.0,23.0,0.0,,,,23.35,0.0931,0.2628,2.0,0.3978,synthetic
5.9,2.9,69.0,36.5,277.4,3.62,7.0,43.0,1.0,,,,20.94,0.1018,0.1325,2.0,0.4631,synthetic
6.15,1.0,81.0,78.0,286.6,0.46,2.0,69.0,0.0,,,,0.59,0.3169,0.1534,6.0,0.6542,synthetic
5.87,5.2,88.0,63.3,88.5,3.63,7.0,25.0,1.0,,,,2.55,0.067,0.1531,1.0,0.541,synthetic
8.56,2.3,64.0,7.4,251.6,2.56,4.0,43.0,0.0,,,,20.55,0.0996,0.0881,2.0,0.6296,synthetic
8.3,2.4,74.0,14.4,262.2,4.5,0.0,58.0,1.0,,,,1.94,0.1237,0.1144,4.0,0.7475,synthetic
7.98,1.8,62.0,35.3,305.6,0.94,6.0,29.0,1.0,,,,21.26,0.0557,0.1928,2.0,0.67,synthetic
5.2,6.1,86.0,9.1,400.0,0.55,0.0,59.0,1.0,,,,0.91,0.2457,0.2805,0.0,0.5835,synthetic
8.54,5.9,60.0,84.1,16.1,0.98,5.0,35.0,1.0,,,,21.29,0.1266,0.2627,0.0,0.6715,synthetic
7.89,8.1,64.0,58.7,80.9,0.39,3.0,64.0,1.0,,,,0.2,0.1613,0.0913,2.0,0.6269,synthetic
5.47,3.1,86.0,8.5,58.0,4.9,1.0,51.0,0.0,,,,21.66,0.05,0.02,6.0,0.3522,synthetic
7.74,4.9,54.0,70.9,61.8,0.61,4.0,49.0,1.0,,,,23.79,0.0775,0.2697,1.0,0.5472,synthetic
6.92,1.9,70.0,33.2,181.7,1.0,2.0,28.0,1.0,,,,0.2,0.2311,0.132,1.0,0.7734,synthetic
6.7,3.8,73.0,22.0,351.4,4.05,0.0,44.0,1.0,,,,0.33,0.1512,0.1946,2.0,0.6655,synthetic
5.06,3.5,73.0,51.3,179.5,1.23,4.0,66.0,0.0,,,,0.78,0.2178,0.1751,2.0,0.5238,synthetic
7.09,5.4,55.0,1.2,267.4,1.11,0.0,19.0,1.0,,,,20.48,0.1484,0.1402,5.0,0.4962,synthetic
5.0,6.5,52.0,41.9,150.6,3.36,4.0,61.0,0.0,,,,0.92,0.1675,0.0656,2.0,0.3933,synthetic
5.32,6.5,67.0,75.9,127.9,1.99,1.0,46.0,1.0,,,,21.08,0.145,0.1466,0.0,0.3919,synthetic
5.16,2.8,68.0,83.5,333.7,4.18,6.0,59.0,1.0,,,,0.74,0.1727,0.1726,6.0,0.5829,synthetic
9.27,6.5,88.0,30.8,262.2,3.19,7.0,55.0,0.0,,,,20.87,0.0645,0.0604,4.0,0.5535,synthetic
5.92,4.4,80.0,57.8,140.4,1.44,7.0,42.0,1.0,,,,23.36,0.0877,0.159,0.0,0.3855,synthetic
6.28,3.9,74.0,20.4,365.7,2.99,7.0,35.0,1.0,,,,22.71,0.0521,0.2032,8.0,0.361,synthetic
6.11,3.1,58.0,50.4,199.4,4.33,0.0,53.0,0.0,,,,2.77,0.1538,0.1253,3.0,0.6126,synthetic
8.99,3.4,86.0,22.9,75.3,1.82,4.0,25.0,0.0,,,,0.42,0.1971,0.2169,2.0,0.7603,synthetic
7.31,8.0,58.0,51.4,193.3,3.68,1.0,51.0,0.0,,,,20.62,0.0756,0.1472,3.0,0.4115,synthetic
9.1,5.1,88.0,15.5,269.9,2.08,0.0,23.0,1.0,,,,0.91,0.2012,0.1739,2.0,0.8144,synthetic
6.0,4.8,88.0,84.7,146.8,2.72,3.0,55.0,1.0,,,,21.36,0.0743,0.2231,2.0,0.4546,synthetic
5.07,4.0,89.0,79.8,337.5,3.67,3.0,53.0,1.0,,,,22.0,0.0615,0.1604,2.0,0.3558,synthetic
7.28,9.4,61.0,30.3,213.3,0.3,2.0,22.0,1.0,,,,22.65,0.1039,0.1874,10.0,0.3656,synthetic
6.23,7.1,55.0,69.9,187.1,2.27,0.0,61.0,1.0,,,,1.43,0.164,0.1286,2.0,0.512,synthetic
8.51,3.1,75.0,8.6,343.5,0.48,3.0,41.0,0.0,,,,2.61,0.1807,0.2114,3.0,0.7611,synthetic
8.9,4.0,67.0,66.6,185.2,3.63,1.0,62.0,0.0,,,,2.47,0.1347,0.1111,3.0,0.7455,synthetic
6.86,4.1,66.0,25.4,165.8,3.04,0.0,20.0,0.0,,,,21.19,0.0671,0.1937,6.0,0.5063,synthetic
9.36,4.8,72.0,12.2,41.5,1.63,3.0,28.0,0.0,,,,20.42,0.1114,0.1854,3.0,0.6644,synthetic
7.27,3.1,78.0,61.0,145.0,0.38,0.0,46.0,1.0,,,,1.8,0.2783,0.1233,4.0,0.7131,synthetic
5.85,5.4,63.0,42.3,158.8,4.63,7.0,28.0,0.0,,,,22.02,0.05,0.1608,7.0,0.3525,synthetic
6.94,7.4,63.0,47.7,72.2,1.58,6.0,36.0,0.0,,,,0.08,0.2276,0.2414,2.0,0.6407,synthetic
4.69,1.9,74.0,46.8,235.1,1.38,7.0,55.0,0.0,,,,2.85,0.1845,0.1551,1.0,0.6373,synthetic
8.52,2.2,53.0,5.4,57.5,0.51,0.0,26.0,0.0,,,,21.3,0.0637,0.1875,4.0,0.6888,synthetic
5.01,3.5,78.0,4.6,89.5,2.89,3.0,56.0,0.0,,,,22.62,0.0747,0.1193,4.0,0.3097,synthetic
6.04,3.6,82.0,54.1,224.4,1.33,6.0,23.0,0.0,,,,2.07,0.1447,0.2465,3.0,0.6412,synthetic
7.33,8.5,85.0,56.1,107.6,4.21,4.0,27.0,1.0,,,,0.55,0.1703,0.1272,2.0,0.5656,synthetic
4.71,6.5,80.0,4.2,255.9,3.41,2.0,51.0,0.0,,,,2.56,0.1502,0.0999,1.0,0.4745,synthetic
4.9,6.4,70.0,34.1,276.2,0.02,6.0,63.0,0.0,,,,0.42,0.1721,0.1899,2.0,0.4956,synthetic
7.98,4.0,85.0,55.2,120.5,2.83,2.0,27.0,0.0,,,,22.12,0.1121,0.1524,2.0,0.6047,synthetic
4.86,3.9,70.0,59.1,35.0,1.16,7.0,35.0,1.0,,,,1.64,0.2571,0.2366,0.0,0.5493,synthetic
6.89,1.6,81.0,74.5,195.8,0.08,0.0,70.0,1.0,,,,1.31,0.2124,0.1899,2.0,0.7562,synthetic
6.19,6.1,53.0,37.9,37.2,3.1,5.0,74.0,1.0,,,,2.54,0.1693,0.046,4.0,0.5055,synthetic
5.64,5.5,78.0,49.3,206.1,1.02,0.0,51.0,1.0,,,,23.33,0.0743,0.2289,2.0,0.4125,synthetic
5.44,7.1,53.0,52.1,290.5,4.5,7.0,43.0,1.0,,,,23.52,0.05,0.1751,2.0,0.3239,synthetic
8.32,4.1,51.0,28.1,248.1,2.87,2.0,37.0,1.0,,,,22.27,0.0947,0.1619,2.0,0.5471,synthetic
9.26,4.2,70.0,4.8,179.3,1.05,0.0,52.0,0.0,,,,21.88,0.1185,0.1101,2.0,0.6961,synthetic
5.2,4.8,55.0,0.4,378.3,4.9,6.0,51.0,1.0,,,,2.98,0.1801,0.0456,2.0,0.509,synthetic
9.3,6.3,63.0,75.3,40.7,2.73,7.0,34.0,0.0,,,,2.84,0.2402,0.1645,1.0,0.7518,synthetic
7.47,1.6,81.0,18.0,352.0,0.83,7.0,19.0,0.0,,,,23.71,0.0992,0.1984,1.0,0.5936,synthetic
7.71,6.0,72.0,56.7,320.1,2.59,3.0,26.0,1.0,,,,2.69,0.1862,0.1941,3.0,0.6524,synthetic
8.05,4.5,79.0,51.9,167.9,4.8,0.0,72.0,0.0,,,,22.49,0.05,0.0556,4.0,0.4696,synthetic
8.02,2.4,81.0,36.0,61.1,2.12,1.0,41.0,0.0,,,,1.95,0.2173,0.0845,2.0,0.789,synthetic
8.6,1.0,69.0,75.0,62.3,2.13,0.0,45.0,1.0,,,,0.44,0.2085,0.1309,2.0,0.8461,synthetic
6.92,4.2,89.0,62.9,368.7,2.31,0.0,44.0,0.0,,,,1.02,0.2201,0.1799,2.0,0.6915,synthetic
7.17,7.4,58.0,2.0,93.5,1.4,1.0,62.0,0.0,,,,1.03,0.1882,0.1894,6.0,0.541,synthetic
6.12,7.8,53.0,69.9,349.6,0.81,4.0,21.0,1.0,,,,0.45,0.1756,0.259,3.0,0.5713,synthetic
5.03,5.2,63.0,45.6,201.3,2.89,6.0,22.0,1.0,,,,1.97,0.1811,0.2381,9.0,0.5299,synthetic
7.82,8.4,81.0,31.2,184.7,4.47,4.0,33.0,0.0,,,,22.74,0.0533,0.1357,4.0,0.3517,synthetic
4.67,4.4,54.0,65.4,247.8,3.68,1.0,45.0,1.0,,,,1.94,0.1193,0.1632,1.0,0.5057,synthetic
5.88,6.4,69.0,61.7,86.0,0.48,4.0,56.0,1.0,,,,21.28,0.05,0.2427,0.0,0.4584,synthetic
4.97,3.6,73.0,28.0,171.3,2.0,1.0,45.0,0.0,,,,21.4,0.0707,0.0994,4.0,0.3797,synthetic
5.45,3.5,82.0,88.5,375.4,0.03,3.0,43.0,0.0,,,,1.02,0.1472,0.2913,1.0,0.6057,synthetic
7.69,3.1,84.0,58.4,95.3,1.54,7.0,71.0,0.0,,,,1.25,0.1955,0.0891,3.0,0.7351,synthetic
7.64,1.0,60.0,54.5,368.6,3.35,1.0,27.0,0.0,,,,2.32,0.1853,0.1477,2.0,0.7611,synthetic
6.61,7.1,61.0,6.3,397.7,1.45,6.0,50.0,0.0,,,,21.92,0.0709,0.1284,3.0,0.3943,synthetic
4.95,3.2,77.0,25.1,20.8,4.2,2.0,48.0,0.0,,,,20.39,0.0962,0.021,5.0,0.3219,synthetic
6.67,2.9,84.0,40.2,212.6,2.39,5.0,44.0,0.0,,,,23.55,0.1764,0.1208,3.0,0.5185,synthetic
6.26,2.1,57.0,56.8,68.7,3.35,2.0,64.0,0.0,,,,2.13,0.1654,0.0421,2.0,0.6075,synthetic
8.1,4.1,79.0,46.1,248.7,4.42,1.0,33.0,0.0,,,,2.8,0.1508,0.1608,4.0,0.7143,synthetic
7.4,8.0,60.0,68.7,395.8,3.41,3.0,72.0,0.0,,,,2.0,0.1365,0.0511,6.0,0.4924,synthetic
6.96,8.7,57.0,23.6,358.8,4.49,3.0,36.0,0.0,,,,23.43,0.05,0.0351,2.0,0.2994,synthetic
6.93,1.2,64.0,63.2,369.9,4.04,4.0,49.0,0.0,,,,2.04,0.1947,0.1909,10.0,0.7026,synthetic
9.33,3.8,82.0,73.5,85.3,2.84,1.0,47.0,1.0,,,,21.5,0.0751,0.1706,5.0,0.5976,synthetic
8.28,2.4,80.0,68.9,216.9,1.49,7.0,66.0,0.0,,,,2.45,0.1802,0.0983,1.0,0.8311,synthetic
6.98,6.5,69.0,69.4,93.9,1.49,5.0,43.0,1.0,,,,23.97,0.1493,0.1103,2.0,0.4321,synthetic
6.9,5.1,79.0,80.0,359.8,4.38,6.0,34.0,1.0,,,,22.73,0.05,0.1704,8.0,0.3818,synthetic
4.63,3.2,66.0,7.6,76.5,0.27,6.0,19.0,1.0,,,,0.07,0.2103,0.2106,1.0,0.5853,synthetic
9.21,4.6,58.0,62.7,61.6,4.71,5.0,38.0,1.0,,,,1.49,0.1972,0.0715,3.0,0.7511,synthetic
6.1,3.5,84.0,87.2,4.9,1.64,1.0,65.0,0.0,,,,21.68,0.1505,0.1427,2.0,0.4729,synthetic
5.78,7.7,52.0,51.6,72.8,3.69,4.0,18.0,1.0,,,,20.71,0.05,0.1677,1.0,0.2969,synthetic
9.5,5.6,86.0,19.6,75.9,1.65,7.0,69.0,0.0,,,,1.13,0.2819,0.1219,2.0,0.7624,synthetic
8.09,5.8,82.0,89.9,31.0,4.77,0.0,48.0,0.0,,,,2.67,0.1392,0.1793,3.0,0.6406,synthetic
4.74,1.0,79.0,15.7,347.1,0.18,3.0,25.0,0.0,,,,0.46,0.1291,0.2031,4.0,0.6771,synthetic
4.81,4.4,73.0,30.2,312.0,1.77,1.0,35.0,0.0,,,,21.0,0.1108,0.1372,4.0,0.3836,synthetic
4.63,8.7,82.0,15.5,101.8,4.34,6.0,49.0,0.0,,,,0.5,0.1671,0.088,2.0,0.4148,synthetic
7.5,7.2,51.0,41.8,313.3,1.37,7.0,35.0,0.0,,,,20.82,0.0763,0.2859,3.0,0.4689,synthetic
4.86,1.0,74.0,37.7,168.9,1.38,0.0,24.0,1.0,,,,22.12,0.1471,0.2069,1.0,0.5277,synthetic
9.17,3.9,60.0,44.2,310.2,4.49,6.0,55.0,1.0,,,,20.22,0.05,0.1429,4.0,0.6458,synthetic
9.18,2.1,76.0,83.5,129.2,4.15,2.0,56.0,0.0,,,,23.41,0.05,0.1652,1.0,0.6878,synthetic
7.23,7.9,77.0,43.0,225.9,0.53,7.0,24.0,1.0,,,,22.25,0.05,0.1841,2.0,0.4475,synthetic
7.58,5.0,59.0,46.3,152.6,2.9,0.0,34.0,0.0,,,,20.68,0.1151,0.0651,2.0,0.4892,synthetic
5.96,3.0,56.0,79.8,75.1,1.12,1.0,31.0,0.0,,,,22.16,0.05,0.3092,3.0,0.5359,synthetic
4.82,4.6,73.0,73.6,234.3,1.08,5.0,55.0,1.0,,,,0.53,0.1801,0.2033,1.0,0.5506,synthetic
8.19,1.0,88.0,21.6,300.3,3.08,6.0,59.0,1.0,,,,22.02,0.1166,0.0965,6.0,0.6383,synthetic
5.01,2.3,77.0,1.2,301.2,0.62,0.0,59.0,0.0,,,,21.0,0.0823,0.1368,3.0,0.461,synthetic
4.93,4.6,69.0,56.7,142.5,2.35,1.0,71.0,0.0,,,,23.81,0.05,0.0246,3.0,0.244,synthetic
6.06,6.2,87.0,76.0,207.5,1.28,2.0,61.0,0.0,,,,1.27,0.174,0.1467,2.0,0.5352,synthetic
4.56,1.0,83.0,49.8,305.5,4.27,0.0,36.0,0.0,,,,1.81,0.1576,0.1595,2.0,0.5843,synthetic
6.67,3.7,79.0,19.0,21.8,2.77,6.0,24.0,0.0,,,,23.3,0.0542,0.131,2.0,0.4627,synthetic
8.04,6.5,67.0,66.7,28.8,1.08,5.0,53.0,1.0,,,,0.98,0.2375,0.1396,2.0,0.6905,synthetic
8.51,1.6,70.0,60.3,150.5,4.63,5.0,70.0,1.0,,,,1.83,0.1005,0.02,2.0,0.7986,synthetic
7.52,5.0,61.0,50.9,89.4,4.11,3.0,73.0,0.0,,,,0.71,0.102,0.0807,4.0,0.5771,synthetic
8.73,4.6,83.0,77.7,149.9,1.33,5.0,31.0,1.0,,,,23.69,0.0576,0.2204,3.0,0.5469,synthetic
6.53,7.9,61.0,70.6,37.5,4.81,4.0,31.0,0.0,,,,20.42,0.05,0.2203,5.0,0.3089,synthetic
8.74,4.0,78.0,60.1,236.8,1.34,5.0,20.0,0.0,,,,22.03,0.1406,0.2066,7.0,0.6237,synthetic
7.03,4.2,85.0,59.8,268.7,1.46,3.0,26.0,0.0,,,,22.24,0.0592,0.1357,6.0,0.502,synthetic
5.62,6.2,72.0,59.6,316.7,1.93,5.0,49.0,1.0,,,,22.77,0.05,0.2047,2.0,0.3705,synthetic
9.22,1.8,56.0,47.3,260.2,0.82,5.0,49.0,1.0,,,,2.66,0.1696,0.1789,9.0,0.8746,synthetic
5.87,4.1,51.0,41.8,158.6,3.44,5.0,39.0,1.0,,,,21.46,0.1037,0.1037,8.0,0.3911,synthetic
4.63,3.6,77.0,63.9,374.0,2.79,6.0,35.0,0.0,,,,23.79,0.0729,0.1584,4.0,0.3125,synthetic
5.71,4.2,59.0,54.9,290.5,4.47,2.0,65.0,1.0,,,,2.94,0.1482,0.1635,5.0,0.4688,synthetic
6.33,6.2,52.0,44.1,211.1,1.2,7.0,44.0,0.0,,,,0.33,0.2197,0.1982,2.0,0.5588,synthetic
6.26,5.6,64.0,11.4,82.7,0.85,0.0,64.0,0.0,,,,21.46,0.0783,0.1377,2.0,0.3919,synthetic
7.12,3.0,73.0,63.2,259.6,1.79,3.0,72.0,1.0,,,,2.72,0.1684,0.1447,6.0,0.6724,synthetic
8.92,4.8,72.0,58.1,236.7,0.73,3.0,36.0,0.0,,,,22.35,0.0899,0.1768,10.0,0.5858,synthetic
5.96,7.5,57.0,30.8,273.3,4.73,6.0,29.0,1.0,,,,20.34,0.0848,0.1561,3.0,0.3149,synthetic
7.1,2.8,74.0,32.1,312.4,3.59,0.0,72.0,1.0,,,,23.02,0.0636,0.0848,3.0,0.4369,synthetic
6.2,4.8,66.0,22.2,366.0,3.98,1.0,54.0,1.0,,,,21.68,0.05,0.1116,3.0,0.4721,synthetic
8.61,4.1,69.0,86.6,379.6,3.74,3.0,34.0,0.0,,,,1.73,0.2674,0.2429,1.0,0.7576,synthetic
5.29,4.4,85.0,77.4,252.1,1.21,6.0,53.0,0.0,,,,21.54,0.103,0.265,4.0,0.4013,synthetic
5.02,1.2,53.0,50.5,386.4,0.7,3.0,47.0,1.0,,,,1.74,0.1351,0.1316,2.0,0.6684,synthetic
7.01,7.3,71.0,36.1,364.6,2.15,5.0,69.0,1.0,,,,20.25,0.1204,0.1074,5.0,0.3739,synthetic
7.86,3.0,57.0,66.3,1.0,4.15,1.0,32.0,1.0,,,,2.5,0.1391,0.2395,4.0,0.6922,synthetic
8.48,6.6,57.0,47.5,255.0,1.65,7.0,74.0,1.0,,,,20.3,0.05,0.0335,2.0,0.5218,synthetic
7.45,3.3,74.0,87.8,71.4,0.05,6.0,71.0,0.0,,,,2.57,0.189,0.1885,3.0,0.6671,synthetic
8.37,3.2,77.0,5.0,118.1,3.3,0.0,28.0,0.0,,,,20.52,0.1331,0.2662,4.0,0.6603,synthetic
6.46,6.9,74.0,3.1,119.0,1.0,5.0,27.0,1.0,,,,2.11,0.224,0.1891,1.0,0.5982,synthetic
4.66,6.5,87.0,51.2,193.3,2.71,1.0,48.0,0.0,,,,1.82,0.208,0.1651,2.0,0.4475,synthetic
5.08,4.9,82.0,18.3,4.3,0.07,4.0,20.0,1.0,,,,0.16,0.2056,0.2371,2.0,0.5278,synthetic
4.69,6.0,58.0,54.4,94.3,2.54,5.0,35.0,0.0,,,,20.25,0.0861,0.1981,2.0,0.2811,synthetic
6.14,3.9,75.0,70.3,11.6,1.97,7.0,42.0,1.0,,,,0.35,0.1899,0.2515,4.0,0.6249,synthetic
6.98,4.5,75.0,12.4,260.2,4.4,0.0,73.0,1.0,,,,0.32,0.1179,0.0527,3.0,0.64,synthetic
6.28,3.2,76.0,39.7,355.7,3.61,2.0,74.0,0.0,,,,23.9,0.0665,0.0783,4.0,0.4003,synthetic
7.3,6.3,67.0,62.0,399.1,0.18,5.0,26.0,0.0,,,,0.42,0.1842,0.278,6.0,0.6559,synthetic
6.9,3.1,88.0,75.0,179.4,3.95,2.0,68.0,1.0,,,,2.78,0.1728,0.0871,4.0,0.622,synthetic
7.89,7.5,69.0,44.7,104.1,3.96,5.0,23.0,0.0,,,,2.97,0.1758,0.2454,5.0,0.66,synthetic
7.83,3.9,82.0,18.6,341.2,3.32,1.0,60.0,1.0,,,,23.64,0.0722,0.0892,5.0,0.4896,synthetic
6.09,4.5,69.0,52.7,45.3,4.65,1.0,66.0,1.0,,,,20.64,0.108,0.0901,6.0,0.399,synthetic
6.23,6.0,81.0,40.9,389.7,4.02,4.0,68.0,1.0,,,,20.94,0.0674,0.1249,3.0,0.3289,synthetic
7.43,4.5,66.0,69.5,285.9,1.09,5.0,30.0,0.0,,,,1.04,0.2668,0.2243,2.0,0.6983,synthetic
7.48,3.9,50.0,50.0,201.6,1.91,1.0,68.0,1.0,,,,2.87,0.1631,0.1416,1.0,0.6777,synthetic
6.07,4.4,70.0,25.1,38.7,1.75,6.0,24.0,0.0,,,,23.05,0.083,0.1587,2.0,0.4265,synthetic
6.15,6.3,72.0,67.9,7.3,2.52,6.0,47.0,1.0,,,,20.69,0.0643,0.0677,2.0,0.3977,synthetic
7.97,3.2,55.0,46.6,217.8,4.77,0.0,44.0,1.0,,,,22.47,0.054,0.1352,3.0,0.4679,synthetic
7.74,4.2,77.0,16.0,165.5,3.08,2.0,36.0,0.0,,,,22.7,0.05,0.1579,3.0,0.5178,synthetic
5.18,4.5,84.0,50.7,337.1,1.56,4.0,19.0,0.0,,,,2.98,0.1818,0.2272,2.0,0.5323,synthetic
6.71,6.2,85.0,85.3,256.9,4.71,3.0,62.0,0.0,,,,0.81,0.1336,0.1313,4.0,0.4947,synthetic
8.96,4.3,65.0,63.5,172.8,3.5,2.0,37.0,1.0,,,,20.83,0.05,0.1849,1.0,0.583,synthetic
4.68,8.1,66.0,26.9,90.4,1.33,4.0,55.0,0.0,,,,22.36,0.1046,0.1268,4.0,0.2224,synthetic
8.78,4.2,84.0,64.0,192.2,4.53,7.0,41.0,0.0,,,,20.34,0.1086,0.1686,4.0,0.5661,synthetic
5.32,4.0,90.0,25.4,65.2,1.72,2.0,39.0,1.0,,,,0.57,0.2053,0.0905,1.0,0.5749,synthetic
7.04,4.2,52.0,48.8,266.8,2.58,1.0,68.0,1.0,,,,0.71,0.1778,0.1419,5.0,0.5714,synthetic
6.62,1.9,52.0,47.4,242.3,2.4,5.0,23.0,1.0,,,,20.4,0.1046,0.2003,4.0,0.5428,synthetic
4.55,2.4,52.0,22.3,324.0,4.62,4.0,59.0,1.0,,,,22.35,0.05,0.1433,3.0,0.3243,synthetic
9.08,3.4,68.0,31.3,179.8,1.33,5.0,60.0,1.0,,,,2.32,0.1949,0.0817,2.0,0.7702,synthetic
6.77,6.8,81.0,84.8,111.5,1.67,5.0,39.0,1.0,,,,1.79,0.2313,0.2168,3.0,0.5743,synthetic
9.27,4.4,54.0,22.6,334.6,3.3,6.0,32.0,0.0,,,,0.02,0.2325,0.1169,2.0,0.7745,synthetic
5.93,3.5,78.0,72.1,276.4,4.43,5.0,18.0,1.0,,,,23.39,0.0984,0.1768,1.0,0.4276,synthetic
8.83,7.0,57.0,60.1,282.7,0.57,4.0,71.0,1.0,,,,2.95,0.1971,0.1816,1.0,0.685,synthetic
9.11,7.6,51.0,47.9,211.2,1.05,3.0,72.0,1.0,,,,1.06,0.1841,0.1379,2.0,0.6493,synthetic
7.28,7.0,74.0,12.4,350.4,4.74,3.0,31.0,1.0,,,,2.67,0.125,0.1864,3.0,0.5316,synthetic
5.51,2.8,74.0,18.4,91.1,3.89,2.0,19.0,1.0,,,,20.5,0.0565,0.2072,2.0,0.3853,synthetic
7.93,3.5,61.0,16.1,160.7,1.73,3.0,24.0,0.0,,,,21.49,0.0768,0.2075,4.0,0.6067,synthetic
7.24,8.1,63.0,52.8,318.5,1.79,4.0,21.0,1.0,,,,20.22,0.1174,0.1983,5.0,0.4468,synthetic
9.22,5.0,64.0,87.6,53.2,2.35,5.0,65.0,1.0,,,,2.08,0.2061,0.1393,2.0,0.7943,synthetic
6.7,4.0,87.0,79.0,323.2,3.37,6.0,68.0,0.0,,,,0.86,0.2157,0.1249,3.0,0.5919,synthetic
5.84,5.9,85.0,2.3,141.0,2.81,3.0,26.0,1.0,,,,21.24,0.05,0.2301,0.0,0.4502,synthetic
5.19,6.5,71.0,24.6,50.2,3.88,5.0,60.0,0.0,,,,2.82,0.1496,0.1148,3.0,0.458,synthetic
7.99,3.4,89.0,14.2,31.7,0.27,3.0,28.0,1.0,,,,2.69,0.148,0.2172,6.0,0.7223,synthetic
9.37,4.9,73.0,87.8,337.2,4.1,2.0,38.0,1.0,,,,21.57,0.05,0.1406,2.0,0.5809,synthetic
4.64,6.4,54.0,21.2,311.4,0.29,1.0,52.0,0.0,,,,0.53,0.1877,0.2221,0.0,0.5246,synthetic
8.2,2.2,69.0,18.1,115.2,4.4,2.0,59.0,0.0,,,,0.68,0.1226,0.0943,2.0,0.7706,synthetic
9.13,4.5,86.0,55.9,46.5,0.22,5.0,67.0,1.0,,,,20.03,0.0709,0.1309,1.0,0.6497,synthetic
4.87,2.3,77.0,50.1,98.9,0.64,1.0,20.0,0.0,,,,0.82,0.1761,0.2666,3.0,0.616,synthetic
5.05,2.5,88.0,20.3,85.2,0.9,0.0,29.0,1.0,,,,21.55,0.0781,0.223,5.0,0.4155,synthetic
7.96,3.4,71.0,60.3,293.2,1.12,2.0,33.0,0.0,,,,2.31,0.1502,0.2499,3.0,0.7981,synthetic
7.74,5.5,86.0,8.7,86.2,2.01,7.0,35.0,1.0,,,,1.87,0.1882,0.2057,1.0,0.6951,synthetic
4.84,3.9,81.0,1.7,86.4,3.28,1.0,74.0,1.0,,,,2.34,0.1231,0.0523,3.0,0.4656,synthetic
8.67,3.2,83.0,7.4,12.9,4.46,1.0,62.0,1.0,,,,1.3,0.1151,0.02,3.0,0.7117,synthetic
7.12,4.6,90.0,32.8,238.7,2.62,3.0,36.0,0.0,,,,21.15,0.1515,0.1759,3.0,0.491,synthetic
9.04,2.2,62.0,87.8,275.6,2.66,3.0,73.0,1.0,,,,22.52,0.0907,0.16,2.0,0.6001,synthetic
8.89,5.4,75.0,49.3,261.4,1.6,7.0,46.0,0.0,,,,0.96,0.1897,0.0945,7.0,0.7024,synthetic
8.56,6.8,60.0,67.9,227.4,4.0,1.0,46.0,0.0,,,,22.26,0.0562,0.1159,2.0,0.5653,synthetic
7.08,4.3,84.0,28.9,386.4,0.55,3.0,42.0,0.0,,,,0.97,0.1584,0.2293,0.0,0.6835,synthetic
5.76,4.1,73.0,64.7,189.1,1.51,2.0,26.0,1.0,,,,22.35,0.05,0.2746,1.0,0.4562,synthetic
7.03,5.2,57.0,87.0,344.1,0.48,1.0,71.0,1.0,,,,21.24,0.1646,0.1516,5.0,0.4628,synthetic
5.0,1.0,67.0,32.2,258.4,1.07,2.0,18.0,0.0,,,,23.63,0.1216,0.2211,0.0,0.5355,synthetic
7.79,5.6,57.0,89.9,33.7,2.93,2.0,27.0,0.0,,,,0.8,0.2123,0.1925,5.0,0.6736,synthetic
5.17,10.0,68.0,57.5,324.0,0.63,5.0,31.0,1.0,,,,23.62,0.1175,0.3218,2.0,0.3023,synthetic
7.06,4.3,53.0,67.4,233.8,0.5,6.0,33.0,0.0,,,,0.49,0.2568,0.2608,0.0,0.7548,synthetic
4.77,4.3,89.0,22.7,261.4,4.13,1.0,25.0,0.0,,,,23.07,0.1064,0.2528,4.0,0.3609,synthetic
6.0,6.0,74.0,57.9,72.1,0.59,3.0,19.0,1.0,,,,1.45,0.1597,0.2416,3.0,0.6063,synthetic
